taxpayer_id,name,income,declared_tax,paid_tax,deductions,filing_status,year
8231,Auma Mwangi,4032576,1652098,1652098,10534,Married,2022
8232,Cheruiyot Kipkemoi,4080787,728716,728716,988228,Married,2024
8233,Otieno Bett,2870672,788054,788054,-254913,Married,2022
8234,Odhiambo Ngugi,547021,91628,91628,148830,Head of Household,2024
8235,Rotich Wanjala,38619191,11164910,0,5295748,Married,2022
8236,Kariuki Gitau,1684492,317905,317905,220970,Married,2023
8237,Kiplangat Rotich,3285111,896158,896158,595006,Head of Household,2022
8238,Kiprop Kamau,38831720,5008585,0,2558673,Single,2024
8239,Jelimo Muchiri,1213999,912030,912030,250294,Head of Household,2024
8240,Otieno Kamau,2860707,762552,762552,496562,Married,2022
8241,Omondi Ochieng,4779402,1081737,1081737,608476,Head of Household,2023
8242,Kiprop Rudisha,1170991,143595,143595,112301,Head of Household,2023
8243,Gathoni Mwangi,1081471,774423,774423,143520,Single,2022
8244,Kamau Lagat,1475119,228480,228480,2080836,Married,2023
8245,Wangari Kuria,11342410,2225881,0,1516680,Single,2022
8246,Kimani Kenyatta,4470979,1303458,1303458,246794,Married,2023
8247,Muthoni Kiprono,698345,172437,172437,142407,Head of Household,2022
8248,Cheruiyot Wanjala,3548178,437236,437236,444405,Single,2022
8249,Kiplangat Ouma,32687591,6112641,6112641,492434,Married,2022
8250,Odhiambo Kemboi,2279659,550115,550115,18179,Single,2024
8251,Kiprop Mutai,1301647,336004,336004,13704,Head of Household,2023
8252,Gathoni Njuguna,26833659,3748381,0,4710026,Married,2023
8253,Auma Nyong'o,445552,133312,133312,1284636,Single,2022
8254,Akinyi Kimutai,241214,46225,46225,17021,Married,2023
8255,Otieno Nyong'o,3252167,1785187,1785187,603158,Married,2024
8256,Njoroge Nyong'o,2915240,408778,408778,304819,Single,2024
8257,Cherono Mutai,864515,98090,98090,211568,Single,2023
8258,Kibet Kiprono,3488404,472029,472029,453101,Head of Household,2023
8259,Ruto Rudisha,1272370,161761,161761,284756,Head of Household,2022
8260,Otieno Sang,29258231,3098129,0,5811937,Married,2023
8261,Mutua Karanja,3875675,819401,819401,937001,Head of Household,2023
8262,Jelimo Ondiek,4188889,529317,529317,725404,Head of Household,2022
8263,Wangari Kirui,4439550,581504,581504,-250675,Single,2024
8264,Wanjiku Owino,3834390,550100,550100,473599,Single,2024
8265,Odhiambo Gitau,2306290,282431,282431,564700,Head of Household,2024
8266,Muthoni Mwangi,4678812,921019,921019,288300,Head of Household,2023
8267,Odinga Kiprotich,3254389,609348,609348,872788,Head of Household,2024
8268,Cherono Sigei,4576168,478710,478710,951380,Single,2022
8269,Odhiambo Ngugi,1628494,180886,180886,436725,Married,2024
8270,Njoroge Rotich,982504,116735,116735,184606,Single,2024
8271,Keter Kimutai,3486299,441697,441697,-875255,Single,2024
8272,Omondi Bett,1656749,234730,234730,2204822,Single,2023
8273,Omondi Rotich,2020146,543781,543781,261124,Single,2023
8274,Kipchoge Nyong'o,1884178,365387,365387,132921,Head of Household,2022
8275,Kosgei Kipchoge,4049827,497611,497611,880196,Married,2023
8276,Omondi Kipkemoi,3601022,454644,454644,776310,Married,2022
8277,Kamau Kipchoge,2472094,552925,552925,273569,Head of Household,2023
8278,Auma Sigei,15017211,3186274,3186274,561631,Single,2024
8279,Kibet Rotich,2896843,823665,823665,55645,Single,2023
8280,Kiplangat Kiprotich,4098294,517503,517503,699943,Single,2022
8281,Nyambura Rotich,452452,92878,92878,47609,Single,2023
8282,Kiprop Kimutai,2852077,509432,509432,3090465,Single,2024
8283,Njoroge Owino,672869,182749,182749,188785,Single,2022
8284,Chepkoech Njuguna,3476399,698696,698696,627087,Head of Household,2024
8285,Muthoni Wanjala,1207100,358877,358877,138751,Single,2023
8286,Chebet Ochieng,32978006,3872876,3872876,380694,Married,2022
8287,Kariuki Muchiri,725585,386732,386732,207413,Married,2024
8288,Chepkoech Kenyatta,4405795,922667,922667,97244,Single,2022
8289,Kibet Ochieng,913247,123037,123037,87969,Married,2024
8290,Gathoni Kuria,515997,154013,154013,117238,Married,2023
8291,Maina Mwangi,1132787,262130,262130,281346,Married,2024
8292,Cheruiyot Kamau,626117,83498,83498,34725,Married,2023
8293,Gathoni Rotich,3652577,797469,797469,902227,Single,2022
8294,Chepkoech Mutai,2249302,1565858,1565858,348716,Single,2024
8295,Mutua Gitau,3621033,734391,734391,4452448,Head of Household,2022
8296,Kipchoge Rotich,2357647,1473369,1473369,599421,Single,2023
8297,Otieno Kenyatta,445955,303624,303624,19837,Head of Household,2022
8298,Wanjiku Ngugi,4152750,646893,646893,119639,Married,2022
8299,Kibet Karanja,4123022,1047383,1047383,576087,Single,2024
8300,Nyambura Ouma,4744339,1154159,1154159,691365,Married,2022
8301,Wanjiku Ouma,34294052,6194200,0,7935634,Head of Household,2022
8302,Kipchoge Rotich,1594423,219962,219962,372259,Married,2024
8303,Odinga Kuria,4048135,1078219,1078219,211888,Married,2022
8304,Kibet Muchiri,3791022,1098984,1098984,407763,Single,2024
8305,Auma Njuguna,3299694,901190,901190,50603,Head of Household,2024
8306,Njeri Mutai,46967061,11118796,0,12402706,Single,2024
8307,Wanjiku Kimutai,4984795,1412678,1412678,326876,Head of Household,2023
8308,Maina Ngugi,1600732,182689,182689,141031,Married,2024
8309,Kiplangat Sigei,32150705,5806678,0,7488002,Single,2024
8310,Cheruiyot Moi,1950703,274424,274424,2149536,Single,2024
8311,Rotich Kuria,2975647,391492,391492,403666,Head of Household,2023
8312,Kibet Kipkemoi,1611302,280852,280852,227888,Single,2024
8313,Ruto Mwangi,1346590,312730,312730,312063,Single,2023
8314,Kamau Muchiri,923273,185094,185094,1587430,Head of Household,2023
8315,Kipchoge Kipchoge,11085509,2233272,0,3208427,Single,2023
8316,Njoroge Rudisha,4954803,578001,578001,911492,Married,2024
8317,Wambui Owino,325228,75749,75749,751735,Married,2022
8318,Ruto Kirui,291512,43278,43278,40053,Single,2023
8319,Wanjiku Kiprotich,3695724,450778,450778,34590,Single,2022
8320,Kimani Kipkemoi,3508167,769569,769569,987475,Married,2024
8321,Otieno Gitau,3826504,538288,538288,3997655,Single,2024
8322,Cherono Lagat,530596,77227,77227,45288,Head of Household,2023
8323,Njeri Lagat,2315079,378136,378136,391641,Head of Household,2024
8324,Rotich Kamau,3754889,809283,809283,580890,Single,2022
8325,Cherono Wanjala,2656339,503462,503462,721984,Single,2023
8326,Odinga Mutai,23092407,5368356,0,3173425,Single,2022
8327,Kipchoge Mutai,4733042,631287,631287,913784,Head of Household,2024
8328,Wangari Kamau,2309354,401934,401934,624195,Married,2023
8329,Kiplangat Kipchoge,3587577,1039798,1039798,837242,Married,2023
8330,Kipchoge Wanjala,4917304,807015,807015,817197,Married,2022
8331,Nyambura Gitau,908172,267091,267091,94752,Head of Household,2024
8332,Kimani Rotich,1506573,625709,625709,107645,Married,2023
8333,Chebet Gitau,3892553,464758,464758,510367,Single,2023
8334,Mutua Moi,3429563,602274,602274,733268,Single,2023
8335,Maina Korir,3459814,701342,701342,512690,Married,2022
8336,Odhiambo Mutai,674742,109770,109770,91721,Married,2024
8337,Muthoni Kiprono,4178896,899730,899730,226736,Single,2024
8338,Omondi Moi,4142601,570644,570644,594512,Single,2023
8339,Cherono Rotich,3699528,1023955,1023955,4169616,Married,2023
8340,Cheruiyot Kipkemoi,4340875,1253754,1253754,793527,Married,2024
8341,Gathoni Njuguna,564814,146524,146524,64569,Married,2022
8342,Chebet Ondiek,4745985,568909,568909,424933,Single,2022
8343,Jelimo Owino,1415604,288196,288196,309667,Head of Household,2022
8344,Njoroge Kamau,3794094,867202,867202,4392080,Married,2024
8345,Chebet Gitau,3701287,507202,507202,148568,Married,2022
8346,Maina Kipchoge,795656,221079,221079,158902,Single,2024
8347,Omondi Kiprotich,583923,70261,70261,30899,Married,2023
8348,Njeri Karanja,38876064,10327188,0,159027,Head of Household,2023
8349,Akinyi Wanjala,2767171,342989,342989,547909,Married,2024
8350,Kamau Kamau,22910432,5477198,5477198,23243650,Single,2022
8351,Kiplangat Ngugi,238222,32365,32365,53594,Single,2024
8352,Kosgei Kirui,3345259,731377,731377,676558,Single,2024
8353,Chepkoech Njuguna,1544557,358991,358991,57794,Single,2022
8354,Njoroge Kuria,809828,147441,147441,237006,Married,2023
8355,Chepkoech Kirui,25580396,6087444,0,6116832,Married,2023
8356,Wanjiku Kirui,1479516,370248,370248,145515,Head of Household,2024
8357,Wangari Sang,4588135,1018066,1018066,121241,Married,2022
8358,Akinyi Wanjala,319124,65907,65907,74842,Married,2022
8359,Chebet Ngugi,4145319,2594916,2594916,198366,Married,2024
8360,Njoroge Kiprono,3720310,677906,677906,-538529,Head of Household,2023
8361,Omondi Bett,3488555,818476,818476,282933,Married,2024
8362,Kibet Kemboi,218553,57958,57958,12394,Married,2022
8363,Wangari Moi,558728,305766,305766,1225,Married,2023
8364,Wambui Mwangi,718016,308263,308263,96426,Married,2023
8365,Cherono Sigei,1438280,378352,378352,365616,Head of Household,2023
8366,Ruto Kemboi,3769712,692150,692150,270085,Single,2024
8367,Kamau Rotich,1747513,309099,309099,51903,Single,2023
8368,Muthoni Ouma,4947541,1351847,1351847,220047,Head of Household,2023
8369,Omondi Kenyatta,911996,212139,212139,26322,Single,2023
8370,Akinyi Moi,3303252,1858528,1858528,144805,Married,2023
8371,Maina Kemboi,618186,164111,164111,8856,Married,2022
8372,Rotich Kibaki,4794941,663741,663741,949744,Single,2024
8373,Wanjiku Kipchoge,810750,101543,101543,107243,Married,2024
8374,Kibet Wanjala,248082,44848,44848,55969,Head of Household,2022
8375,Cherono Nyong'o,1895833,263253,263253,59241,Married,2022
8376,Kipchoge Njuguna,4180300,1164979,1164979,826918,Married,2022
8377,Njoroge Kipchoge,2638230,467870,467870,207644,Married,2024
8378,Akinyi Moi,326199,90188,90188,6896,Head of Household,2022
8379,Cheruiyot Ngugi,1691947,371714,371714,1941797,Single,2023
8380,Keter Rudisha,1535833,342298,342298,358849,Married,2024
8381,Auma Mwangi,42590158,5247421,0,11349890,Head of Household,2024
8382,Kimani Sigei,2816741,632490,632490,138934,Single,2024
8383,Akinyi Ochieng,33198562,9646499,0,408703,Married,2022
8384,Gathoni Kenyatta,2684015,640744,640744,340951,Married,2024
8385,Wambui Kipchoge,3479985,506442,506442,996458,Single,2022
8386,Ruto Ochieng,4761178,915544,915544,811386,Married,2022
8387,Otieno Korir,2783259,757674,757674,520427,Single,2023
8388,Wangari Kibaki,3536674,866099,866099,239918,Single,2024
8389,Nyambura Kamau,2012402,575460,575460,249492,Married,2023
8390,Kosgei Wanjala,4859664,635096,635096,55979,Single,2024
8391,Mutua Rotich,708977,208167,208167,137934,Single,2024
8392,Njeri Ouma,4134857,506112,506112,839809,Married,2024
8393,Chepkoech Kirui,582031,78480,78480,878429,Head of Household,2023
8394,Jelimo Gitau,4652890,1207378,1207378,-542335,Married,2022
8395,Kimani Bett,2255350,512966,512966,105502,Single,2024
8396,Kariuki Wanjala,244497,70334,70334,57323,Single,2024
8397,Muthoni Gitau,1403072,236149,236149,307506,Single,2024
8398,Auma Bett,4709725,1407871,1407871,853400,Head of Household,2024
8399,Kariuki Muchiri,2569784,524062,524062,215971,Single,2022
8400,Omondi Mutai,2161746,1020193,1020193,597081,Single,2023
8401,Njeri Ochieng,3763967,1022540,1022540,19454,Single,2023
8402,Ruto Muchiri,211026,45071,45071,34682,Head of Household,2024
8403,Cheruiyot Rudisha,9807119,1457913,1457913,707442,Head of Household,2023
8404,Kibet Bett,1148959,261367,261367,315872,Single,2023
8405,Kiprop Ochieng,3592699,1046241,1046241,843142,Head of Household,2024
8406,Kimani Kibaki,2431351,642413,642413,615972,Married,2022
8407,Chepkoech Kamau,834089,219963,219963,1438481,Married,2023
8408,Mutua Sigei,3285545,1590031,1590031,944519,Single,2022
8409,Keter Kirui,4273980,546127,546127,-806204,Head of Household,2022
8410,Cherono Bett,2650554,297700,297700,380748,Married,2023
8411,Chebet Kimutai,727484,186026,186026,942776,Married,2024
8412,Kibet Wanjala,1306890,179792,179792,2000977,Single,2022
8413,Cheruiyot Wanjala,3899707,2003376,2003376,1114858,Single,2024
8414,Kiplangat Ngugi,4950860,812279,812279,837045,Single,2022
8415,Kiprop Mutai,1546138,962018,962018,93931,Married,2023
8416,Cheruiyot Kuria,798354,103133,103133,45811,Single,2022
8417,Njeri Muchiri,814995,235516,235516,25742,Married,2022
8418,Auma Nyong'o,27079037,4934294,0,5446966,Single,2024
8419,Kamau Bett,759069,146276,146276,178847,Married,2023
8420,Cheruiyot Rotich,4455951,1281480,1281480,428810,Single,2024
8421,Cherono Nyong'o,1328050,303328,303328,177624,Single,2024
8422,Kipchoge Korir,2779042,391564,391564,-805356,Single,2023
8423,Akinyi Njuguna,3383990,753393,753393,359717,Head of Household,2024
8424,Keter Kemboi,833176,156679,156679,124008,Married,2023
8425,Rotich Kibaki,2068418,429196,429196,27505,Married,2022
8426,Kamau Wanjala,2334445,324513,324513,-495767,Married,2024
8427,Ruto Kenyatta,2048904,210772,210772,2699028,Head of Household,2022
8428,Kiplangat Mwangi,39823334,7162957,0,9097883,Single,2022
8429,Mutua Ngugi,914188,165514,165514,148918,Married,2023
8430,Kiprop Njuguna,2164748,561705,561705,-928568,Married,2023
8431,Kosgei Gitau,1561472,409645,409645,276145,Married,2024
8432,Wanjiku Karanja,4723324,1374631,1374631,730530,Single,2022
8433,Odinga Rudisha,2735163,819649,819649,-559452,Single,2023
8434,Rotich Kamau,1309991,133637,133637,147618,Married,2024
8435,Kariuki Njuguna,36786026,9148738,0,2540865,Single,2024
8436,Muthoni Gitau,3689088,1628299,1628299,1097087,Married,2023
8437,Kiplangat Sigei,4625442,816444,816444,31122,Single,2022
8438,Muthoni Bett,49313104,11328909,11328909,330530,Single,2023
8439,Akinyi Ondiek,894007,460245,460245,207402,Married,2023
8440,Auma Karanja,642801,173567,173567,108530,Single,2023
8441,Akinyi Ngugi,2501632,420709,420709,-447888,Head of Household,2024
8442,Wanjiku Korir,599772,172161,172161,65758,Single,2024
8443,Auma Kirui,2166857,367501,367501,52638,Married,2024
8444,Cherono Ondiek,2186082,654006,654006,370299,Married,2024
8445,Kibet Mutai,770663,85237,85237,222076,Single,2024
8446,Njoroge Kiprotich,3723481,947414,947414,720172,Head of Household,2022
8447,Wanjiku Bett,42081423,11054739,0,2663763,Single,2023
8448,Maina Muchiri,5853669,1579682,1579682,850439,Head of Household,2022
8449,Jelimo Kipchoge,858053,142584,142584,190565,Married,2023
8450,Kiplangat Kamau,432653,62302,62302,116393,Married,2024
8451,Nyambura Kibaki,4321128,695332,695332,4898652,Head of Household,2024
8452,Wambui Rotich,4233712,866116,866116,242752,Married,2023
8453,Kimani Nyong'o,903286,401666,401666,185437,Head of Household,2022
8454,Kiplangat Kirui,4988723,531864,531864,224686,Head of Household,2022
8455,Odhiambo Ouma,1712887,188681,188681,329459,Married,2024
8456,Ruto Moi,1848364,457512,457512,165712,Head of Household,2023
8457,Maina Ochieng,1321536,332703,332703,356251,Single,2024
8458,Mutua Lagat,45596750,9786003,0,12774141,Head of Household,2022
8459,Kibet Moi,2187929,1112047,1112047,106625,Married,2024
8460,Kimani Ondiek,2637056,583967,583967,485583,Head of Household,2024
8461,Njeri Rotich,927213,394368,394368,187821,Head of Household,2023
8462,Wanjiku Kipkemoi,3265391,936240,936240,104552,Head of Household,2022
8463,Odhiambo Rudisha,41825121,8094475,0,2188830,Head of Household,2023
8464,Cheruiyot Kipchoge,4989993,1075090,1075090,136832,Head of Household,2022
8465,Kiprop Ngugi,1747634,298220,298220,387658,Single,2024
8466,Mutua Kipkemoi,40306683,11052755,0,3126074,Married,2024
8467,Wambui Sang,3548097,881142,881142,676352,Head of Household,2024
8468,Rotich Sang,4561224,523068,523068,388628,Married,2024
8469,Jelimo Kiprotich,3157960,599108,599108,429413,Single,2022
8470,Chebet Nyong'o,28447598,5722642,0,469752,Head of Household,2023
8471,Jelimo Gitau,1813167,395753,395753,263518,Single,2022
8472,Muthoni Kipchoge,3137374,906758,906758,819910,Single,2024
8473,Nyambura Moi,2463706,600772,600772,622777,Married,2022
8474,Ruto Sang,396424,56643,56643,703828,Married,2024
8475,Chepkoech Kamau,2270898,651150,651150,-925156,Head of Household,2024
8476,Cheruiyot Kenyatta,883768,244775,244775,112532,Head of Household,2023
8477,Chepkoech Kibaki,2309401,649302,649302,545794,Head of Household,2024
8478,Auma Kuria,4142356,1036415,1036415,324402,Married,2022
8479,Kamau Kiprono,324835,60593,60593,58767,Single,2022
8480,Akinyi Nyong'o,1063328,127808,127808,8011,Single,2024
8481,Cherono Ouma,18612627,2607715,0,3694447,Married,2022
8482,Chepkoech Karanja,2464566,498081,498081,227708,Head of Household,2022
8483,Otieno Ouma,4556594,810987,810987,891109,Single,2024
8484,Cheruiyot Kuria,1564441,431187,431187,10607,Head of Household,2022
8485,Wambui Kuria,531454,84013,84013,31352,Single,2024
8486,Njeri Kuria,3691441,743702,743702,534673,Head of Household,2023
8487,Nyambura Mutai,2376804,352841,352841,631387,Married,2024
8488,Kariuki Muchiri,4725149,1361650,1361650,77414,Head of Household,2024
8489,Wanjiku Ondiek,44142124,10352168,0,6863142,Married,2024
8490,Auma Muchiri,3377206,435310,435310,482359,Married,2022
8491,Gathoni Ondiek,3461772,875464,875464,643357,Married,2023
8492,Kibet Gitau,1824941,235293,235293,115467,Head of Household,2022
8493,Jelimo Ochieng,4463574,585652,585652,905941,Head of Household,2022
8494,Wangari Kibaki,4942278,583963,583963,97269,Married,2024
8495,Kibet Kimutai,34702349,3929450,3929450,-773815,Head of Household,2024
8496,Wangari Sang,1735240,173743,173743,425273,Married,2024
8497,Kibet Kenyatta,3286485,873734,873734,811774,Married,2024
8498,Odhiambo Owino,2284777,546081,546081,144767,Married,2024
8499,Mutua Njuguna,4530561,1180629,1180629,989631,Married,2022
8500,Keter Gitau,4961636,3649837,3649837,381365,Head of Household,2024
8501,Cherono Bett,1450844,672408,672408,297933,Married,2022
8502,Kiplangat Kimutai,2592225,361530,361530,424881,Single,2023
8503,Wanjiku Karanja,4260898,1138256,1138256,124301,Single,2024
8504,Kimani Karanja,1693907,443203,443203,392499,Single,2022
8505,Kosgei Bett,553611,125758,125758,111262,Married,2024
8506,Kimani Kemboi,1940567,537532,537532,176369,Single,2024
8507,Cheruiyot Kipchoge,4755390,910625,910625,874216,Married,2024
8508,Cherono Kibaki,4261450,1010827,1010827,680888,Single,2024
8509,Keter Rotich,4441346,2486256,2486256,706291,Single,2024
8510,Wanjiku Ochieng,46057352,27937806,27937806,5611437,Head of Household,2023
8511,Muthoni Korir,45614698,7524499,7524499,465037,Single,2022
8512,Njoroge Kemboi,4490623,1116211,1116211,418152,Single,2024
8513,Njoroge Sigei,2864479,313528,313528,-889579,Head of Household,2023
8514,Ruto Bett,439824,63026,63026,128047,Head of Household,2024
8515,Akinyi Kirui,329149,138102,138102,60930,Married,2023
8516,Ruto Kirui,4842640,1360463,1360463,5077556,Head of Household,2024
8517,Odinga Ouma,4135903,862078,862078,463661,Head of Household,2023
8518,Wanjiku Moi,1946053,560285,560285,301936,Head of Household,2022
8519,Wambui Bett,664370,117909,117909,151153,Head of Household,2023
8520,Njoroge Wanjala,455667,123336,123336,19204,Single,2022
8521,Kosgei Sigei,1046432,245362,245362,285428,Married,2024
8522,Nyambura Kirui,4927211,1228496,1228496,5235575,Married,2022
8523,Kosgei Karanja,4707170,2330795,2330795,1197965,Married,2022
8524,Kibet Ngugi,644061,73682,73682,187723,Married,2023
8525,Keter Owino,981925,171767,171767,-533758,Single,2024
8526,Njeri Rudisha,1775256,504092,504092,324985,Head of Household,2022
8527,Kimani Kibaki,23409718,4342946,0,5561345,Head of Household,2023
8528,Kosgei Kemboi,370793,52851,52851,9272,Single,2023
8529,Auma Rudisha,4788750,571057,571057,418990,Single,2023
8530,Cherono Muchiri,1339487,176125,176125,66147,Married,2024
8531,Kiplangat Kenyatta,2107853,620036,620036,302623,Head of Household,2023
8532,Cherono Kimutai,4357008,1272382,1272382,620345,Married,2024
8533,Akinyi Rotich,16984951,1968546,1968546,325059,Single,2024
8534,Cheruiyot Rotich,990430,227831,227831,-678763,Head of Household,2023
8535,Nyambura Kipkemoi,3442788,2746411,2746411,206999,Married,2022
8536,Keter Kibaki,3662502,1064401,1064401,4539705,Single,2024
8537,Kamau Kipchoge,3103854,875145,875145,87902,Single,2022
8538,Wambui Ochieng,2388596,428759,428759,656177,Married,2023
8539,Wambui Gitau,826632,97503,97503,47134,Married,2024
8540,Akinyi Kenyatta,2283494,450327,450327,521921,Married,2024
8541,Keter Kirui,4967011,822164,822164,656786,Head of Household,2022
8542,Akinyi Kiprotich,1969470,517956,517956,459506,Single,2023
8543,Kosgei Rotich,3014755,440827,440827,708504,Head of Household,2022
8544,Keter Muchiri,4957233,3843236,3843236,87595,Married,2024
8545,Muthoni Kuria,1051287,168579,168579,268403,Head of Household,2024
8546,Kosgei Kimutai,1886295,386838,386838,486974,Single,2024
8547,Njoroge Rudisha,1524345,259656,259656,20025,Married,2022
8548,Kosgei Mutai,3285877,547007,547007,917999,Married,2024
8549,Maina Mwangi,1636122,227184,227184,212146,Married,2022
8550,Wambui Kuria,9727727,2695169,2695169,415830,Single,2023
8551,Cheruiyot Lagat,3339950,743941,743941,116751,Married,2023
8552,Gathoni Sang,652066,85319,85319,75180,Single,2023
8553,Kiprop Mutai,4982662,716245,716245,602191,Head of Household,2023
8554,Wangari Kenyatta,292582,209442,209442,27896,Head of Household,2023
8555,Chepkoech Kamau,1298311,342171,342171,107987,Head of Household,2023
8556,Wangari Kamau,4909239,1175786,1175786,5631237,Head of Household,2024
8557,Gathoni Lagat,32696605,4769049,4769049,496677,Married,2022
8558,Cherono Nyong'o,3601507,600938,600938,308297,Head of Household,2023
8559,Wanjiku Nyong'o,3397196,681555,681555,265782,Single,2024
8560,Wanjiku Rudisha,4243491,1056509,1056509,945125,Married,2022
8561,Njeri Kiprono,4671205,940196,940196,-560041,Head of Household,2022
8562,Omondi Ochieng,2440813,464267,464267,2611037,Married,2023
8563,Mutua Lagat,916880,204507,204507,39570,Married,2023
8564,Cheruiyot Ondiek,2919594,800663,800663,188205,Head of Household,2022
8565,Odhiambo Ondiek,3213923,745766,745766,877119,Married,2022
8566,Rotich Ngugi,4818693,674004,674004,555508,Married,2024
8567,Akinyi Mwangi,2938147,483842,483842,784948,Married,2023
8568,Njoroge Rudisha,609546,88545,88545,170027,Head of Household,2024
8569,Odhiambo Ouma,313857,69039,69039,15991,Single,2022
8570,Odhiambo Sigei,3860321,508254,508254,24868,Married,2024
8571,Auma Kamau,1955644,426167,426167,2301074,Head of Household,2024
8572,Gathoni Mutai,2372072,676166,676166,653530,Head of Household,2023
8573,Kosgei Njuguna,45474145,4707105,0,7306033,Single,2024
8574,Kosgei Ondiek,309301,84946,84946,26989,Single,2022
8575,Kiplangat Wanjala,2869628,449076,449076,318775,Head of Household,2023
8576,Wanjiku Kipchoge,22103676,6613235,6613235,74752,Single,2022
8577,Odinga Kibaki,523024,82001,82001,122960,Single,2024
8578,Chepkoech Lagat,4673055,885215,885215,744379,Head of Household,2023
8579,Nyambura Kuria,2404561,477624,477624,58692,Single,2023
8580,Otieno Ouma,367003,42753,42753,87755,Married,2022
8581,Odinga Nyong'o,2779241,518764,518764,380469,Married,2024
8582,Cheruiyot Korir,3608251,684272,684272,843699,Single,2024
8583,Mutua Mwangi,1198335,194894,194894,190100,Married,2024
8584,Kariuki Kibaki,3249904,421742,421742,744477,Single,2022
8585,Cheruiyot Ouma,2763804,456625,456625,299981,Married,2022
8586,Chebet Owino,1696975,363351,363351,396985,Married,2022
8587,Odinga Korir,3394327,833922,833922,37116,Married,2022
8588,Ruto Kemboi,22011794,4807403,4807403,22579806,Single,2022
8589,Mutua Kipkemoi,35331558,4311272,0,5838014,Married,2022
8590,Kiplangat Kenyatta,822840,546276,546276,246051,Head of Household,2023
8591,Kimani Gitau,1481221,184773,184773,61398,Head of Household,2022
8592,Kibet Moi,1951607,418278,418278,2618573,Married,2024
8593,Kamau Moi,42541397,11416437,11416437,578886,Head of Household,2024
8594,Omondi Kiprotich,2403268,326324,326324,231112,Single,2024
8595,Wambui Kibaki,7590263,1571382,1571382,364372,Single,2023
8596,Otieno Ondiek,4715023,3181860,3181860,524917,Married,2024
8597,Kiplangat Muchiri,3756440,781736,781736,4633228,Head of Household,2023
8598,Odinga Kiprono,2692902,760159,760159,434537,Single,2022
8599,Odhiambo Njuguna,3284842,532565,532565,111653,Single,2022
8600,Ruto Kemboi,3691071,916420,916420,135132,Head of Household,2024
8601,Chebet Wanjala,32124832,3295992,3295992,938123,Head of Household,2024
8602,Jelimo Rudisha,1251320,346324,346324,367579,Married,2023
8603,Muthoni Kipchoge,1774530,433934,433934,-729409,Head of Household,2023
8604,Wanjiku Kirui,31358782,8972344,0,2698009,Single,2024
8605,Wanjiku Kibaki,12022904,2925607,2925607,697188,Head of Household,2024
8606,Maina Kimutai,1605002,461939,461939,459967,Head of Household,2023
8607,Muthoni Bett,4040660,908071,908071,481732,Married,2024
8608,Rotich Sang,1258767,305304,305304,156293,Married,2023
8609,Chepkoech Kimutai,4160950,783684,783684,238743,Single,2022
8610,Njeri Kipkemoi,2809591,511947,511947,100873,Single,2023
8611,Akinyi Ochieng,1692822,285743,285743,276339,Head of Household,2023
8612,Kamau Karanja,31768780,8450428,0,3877219,Married,2022
8613,Wangari Kibaki,2830041,682099,682099,86447,Head of Household,2023
8614,Cherono Ondiek,4846432,966732,966732,154554,Married,2024
8615,Odhiambo Mwangi,1783591,275477,275477,100711,Head of Household,2023
8616,Auma Kirui,3711768,938842,938842,944587,Married,2024
8617,Wanjiku Sang,4121740,943267,943267,987138,Head of Household,2022
8618,Rotich Muchiri,12694318,2520129,2520129,151603,Married,2024
8619,Kosgei Ochieng,1009944,221196,221196,78215,Head of Household,2024
8620,Akinyi Kamau,4654567,806416,806416,579205,Single,2024
8621,Ruto Kenyatta,22794111,6566954,0,5753910,Head of Household,2023
8622,Muthoni Njuguna,356953,47110,47110,75373,Single,2022
8623,Kibet Kemboi,620472,495550,495550,21126,Head of Household,2023
8624,Odinga Mutai,3540703,671204,671204,-302646,Single,2022
8625,Cheruiyot Gitau,4682481,1294253,1294253,340948,Married,2023
8626,Akinyi Muchiri,1488863,226010,226010,55162,Head of Household,2024
8627,Auma Kamau,4656393,1315229,1315229,-696871,Single,2023
8628,Kibet Njuguna,4849139,3748648,3748648,45063,Single,2024
8629,Cherono Nyong'o,2611832,481943,481943,3521084,Head of Household,2023
8630,Nyambura Kenyatta,3341503,1002077,1002077,283547,Married,2022
8631,Kosgei Kiprotich,4745844,911188,911188,794264,Single,2023
8632,Jelimo Nyong'o,3384609,831037,831037,874735,Single,2022
8633,Muthoni Ochieng,3937135,2902483,2902483,466669,Single,2022
8634,Nyambura Kamau,362385,106943,106943,47808,Married,2023
8635,Odinga Rudisha,43355778,6693423,6693423,180452,Head of Household,2024
8636,Kimani Kuria,466503,139760,139760,57641,Single,2024
8637,Cheruiyot Kemboi,3862891,449618,449618,204153,Head of Household,2022
8638,Otieno Sigei,4924109,695372,695372,577653,Head of Household,2023
8639,Nyambura Karanja,34498545,7719818,0,967978,Married,2024
8640,Kamau Korir,1630888,435450,435450,21132,Married,2022
8641,Keter Rotich,3777243,552820,552820,832134,Single,2024
8642,Odhiambo Bett,3984777,756605,756605,4577084,Head of Household,2024
8643,Wanjiku Rudisha,1953519,566109,566109,423473,Single,2024
8644,Maina Ngugi,355139,66180,66180,106400,Head of Household,2024
8645,Kariuki Muchiri,3375450,936634,936634,397303,Head of Household,2023
8646,Ruto Njuguna,886853,110781,110781,-269673,Single,2023
